1677086160,0,"2023-02-22 05:16:00",12205.2002,12145.0693,12006.0371,12070.4717,431768648
1677086400,0,"2023-02-22 05:20:00",12205.2002,12145.0693,12006.0371,12088.3535,437493704
1677104160,0,"2023-02-22 10:16:00",12205.2002,12156.2139,12006.0371,12066.2715,1023555000
