23222.86000000,2023-02-26 10:35:43
23223.33000000,2023-02-26 10:35:44
23223.38000000,2023-02-26 10:35:44
23223.62000000,2023-02-26 10:35:44
23223.66000000,2023-02-26 10:35:44
23223.82000000,2023-02-26 10:35:44
23223.83000000,2023-02-26 10:35:44
23223.83000000,2023-02-26 10:35:44
23223.82000000,2023-02-26 10:35:44
23223.82000000,2023-02-26 10:35:44
23223.82000000,2023-02-26 10:35:44
23223.82000000,2023-02-26 10:35:44
23223.84000000,2023-02-26 10:35:44
23223.83000000,2023-02-26 10:35:44
23223.38000000,2023-02-26 10:35:44
23223.87000000,2023-02-26 10:35:44
23223.87000000,2023-02-26 10:35:44
23223.87000000,2023-02-26 10:35:44
23223.44000000,2023-02-26 10:35:44
23223.37000000,2023-02-26 10:35:44
23223.33000000,2023-02-26 10:35:44
23223.32000000,2023-02-26 10:35:44
23223.27000000,2023-02-26 10:35:44
23223.27000000,2023-02-26 10:35:44
23223.27000000,2023-02-26 10:35:44
23223.27000000,2023-02-26 10:35:44
23223.27000000,2023-02-26 10:35:44
23223.27000000,2023-02-26 10:35:44
23223.27000000,2023-02-26 10:35:44
23223.27000000,2023-02-26 10:35:44
23223.27000000,2023-02-26 10:35:44
23223.27000000,2023-02-26 10:35:44
23223.25000000,2023-02-26 10:35:44
23223.25000000,2023-02-26 10:35:44
23223.25000000,2023-02-26 10:35:44
23223.25000000,2023-02-26 10:35:44
23223.25000000,2023-02-26 10:35:44
23223.25000000,2023-02-26 10:35:44
23223.25000000,2023-02-26 10:35:44
23223.25000000,2023-02-26 10:35:44
23223.25000000,2023-02-26 10:35:44
23223.24000000,2023-02-26 10:35:44
23223.23000000,2023-02-26 10:35:44
23223.23000000,2023-02-26 10:35:44
23223.23000000,2023-02-26 10:35:44
23223.23000000,2023-02-26 10:35:44
23223.23000000,2023-02-26 10:35:44
23223.23000000,2023-02-26 10:35:44
23223.23000000,2023-02-26 10:35:44
23223.23000000,2023-02-26 10:35:44
23223.23000000,2023-02-26 10:35:44
23223.21000000,2023-02-26 10:35:44
23223.20000000,2023-02-26 10:35:44
23223.18000000,2023-02-26 10:35:44
23223.18000000,2023-02-26 10:35:44
23223.18000000,2023-02-26 10:35:44
23223.20000000,2023-02-26 10:35:44
23223.19000000,2023-02-26 10:35:44
23223.20000000,2023-02-26 10:35:44
23223.19000000,2023-02-26 10:35:44
23223.19000000,2023-02-26 10:35:44
23223.68000000,2023-02-26 10:35:44
23223.71000000,2023-02-26 10:35:44
23223.71000000,2023-02-26 10:35:44
23223.71000000,2023-02-26 10:35:44
23223.71000000,2023-02-26 10:35:44
23223.71000000,2023-02-26 10:35:44
23223.71000000,2023-02-26 10:35:44
23223.71000000,2023-02-26 10:35:44
23223.71000000,2023-02-26 10:35:44
23223.71000000,2023-02-26 10:35:44
23223.73000000,2023-02-26 10:35:44
23223.73000000,2023-02-26 10:35:44
23223.73000000,2023-02-26 10:35:44
23223.73000000,2023-02-26 10:35:44
