Timestamp,Gmtoffset,Datetime,Open,High,Low,Close,Volume
1668436200,0,"2022-11-14 14:30:00",33662.050781,33761.199218,33629.738281,33714.808593,6242077
1668436500,0,"2022-11-14 14:35:00",33712.449218,33816.910156,33710.351562,33814.050781,6463659
1668436800,0,"2022-11-14 14:40:00",33810.898437,33817.46875,33710.539062,33715.929687,5859138
1668437100,0,"2022-11-14 14:45:00",33715.359375,33758.898437,33699.960937,33722.898437,5893386
1668437400,0,"2022-11-14 14:50:00",33721.289062,33757.78125,33714.210937,33749.949218,5230092
1668437700,0,"2022-11-14 14:55:00",33750.601562,33774.539062,33743.070312,33763.21875,7297209
1668438000,0,"2022-11-14 15:00:00",33764.46875,33792.699218,33756.308593,33758.570312,4540864
1668438300,0,"2022-11-14 15:05:00",33757.070312,33787.609375,33725.878906,33781.898437,4092818
1668438600,0,"2022-11-14 15:10:00",33779.78125,33815.128906,33769.878906,33808.890625,4940109
1668438900,0,"2022-11-14 15:15:00",33808.710937,33870.328125,33808.710937,33818.050781,3980475
1668439200,0,"2022-11-14 15:20:00",33817.980468,33845.320312,33804.96875,33806.699218,3870366
1668439500,0,"2022-11-14 15:25:00",33807.011718,33811.511718,33764.460937,33786.890625,3460543
1668439800,0,"2022-11-14 15:30:00",33786.988281,33799.46875,33773.148437,33783.71875,3450119
1668440100,0,"2022-11-14 15:35:00",33783.199218,33794.679687,33767.769531,33776.921875,3821461
1668440400,0,"2022-11-14 15:40:00",33776.820312,33808.589843,33774.46875,33793.671875,3437448
1668440700,0,"2022-11-14 15:45:00",33793.359375,33795.238281,33776.898437,33782.53125,3032719
1668441000,0,"2022-11-14 15:50:00",33781.921875,33793.839843,33768.140625,33791.789062,3044745
1668441300,0,"2022-11-14 15:55:00",33791.339843,33815.179687,33780.878906,33800.339843,3326695
1668441600,0,"2022-11-14 16:00:00",33799.351562,33812.609375,33764.46875,33770.609375,4314093
1668441900,0,"2022-11-14 16:05:00",33770.839843,33782.441406,33754.570312,33779.28125,2968387
1668442200,0,"2022-11-14 16:10:00",33779.261718,33780.78125,33707.261718,33717.941406,3018590
1668442500,0,"2022-11-14 16:15:00",33719.378906,33723.871093,33677.078125,33694.800781,2934435
1668442800,0,"2022-11-14 16:20:00",33695.140625,33721.789062,33695.140625,33710.460937,3102674
1668443100,0,"2022-11-14 16:25:00",33710.03125,33725.671875,33701.890625,33713.621093,3039464
1668443400,0,"2022-11-14 16:30:00",33713.210937,33797.390625,33699.308593,33797.390625,4502741
1668443700,0,"2022-11-14 16:35:00",33799.761718,33824.480468,33791.550781,33799.441406,3424003
1668444000,0,"2022-11-14 16:40:00",33799.320312,33817.128906,33794.738281,33805.929687,2654686
1668444300,0,"2022-11-14 16:45:00",33806.078125,33836.898437,33806.070312,33822.699218,3201233
1668444600,0,"2022-11-14 16:50:00",33822.308593,33827.648437,33782.421875,33789.410156,3133439
1668444900,0,"2022-11-14 16:55:00",33789.808593,33799.339843,33768.019531,33790.820312,3097775
1668445200,0,"2022-11-14 17:00:00",33790.96875,33848.609375,33785.058593,33841.46875,3842855
1668445500,0,"2022-11-14 17:05:00",33841.699218,33850.039062,33827.761718,33837.519531,2981302
1668445800,0,"2022-11-14 17:10:00",33838.011718,33856.238281,33819.800781,33836.539062,2540674
1668446100,0,"2022-11-14 17:15:00",33837.160156,33856.128906,33833.519531,33833.519531,2573968
1668446400,0,"2022-11-14 17:20:00",33834.121093,33834.121093,33787.320312,33816.609375,2438127
1668446700,0,"2022-11-14 17:25:00",33816.710937,33843.738281,33810.71875,33842.300781,2352858
1668447000,0,"2022-11-14 17:30:00",33842.390625,33879.558593,33837.78125,33871.828125,2170179
1668447300,0,"2022-11-14 17:35:00",33872.101562,33888.75,33865.691406,33887.960937,2529823
1668447600,0,"2022-11-14 17:40:00",33887.980468,33887.980468,33864.980468,33877.058593,2218940
1668447900,0,"2022-11-14 17:45:00",33877.320312,33891.011718,33864.609375,33880.800781,3072699
1668448200,0,"2022-11-14 17:50:00",33880.601562,33880.601562,33863.949218,33863.949218,2003945
1668448500,0,"2022-11-14 17:55:00",33864.089843,33867.871093,33836.570312,33855.191406,2442215
1668448800,0,"2022-11-14 18:00:00",33855.398437,33867.640625,33843.910156,33862.160156,2285013
1668449100,0,"2022-11-14 18:05:00",33862.648437,33874.308593,33844.960937,33855.671875,2252991
1668449400,0,"2022-11-14 18:10:00",33855.898437,33890.878906,33855.898437,33889.988281,2062147
1668449700,0,"2022-11-14 18:15:00",33889.261718,33898.210937,33878.25,33892.980468,2227218
1668450000,0,"2022-11-14 18:20:00",33893.75,33922.589843,33890.839843,33921.929687,2952841
1668450300,0,"2022-11-14 18:25:00",33921.960937,33959.070312,33918.140625,33949.46875,2481790
1668450600,0,"2022-11-14 18:30:00",33949.539062,33954.488281,33932.179687,33954.289062,2451047
1668450900,0,"2022-11-14 18:35:00",33954.679687,33964.300781,33932.558593,33943.449218,2670780
1668451200,0,"2022-11-14 18:40:00",33942.988281,33948,33930.601562,33947.320312,1824531
1668451500,0,"2022-11-14 18:45:00",33946.570312,33946.570312,33930.148437,33935.058593,1881837
1668451800,0,"2022-11-14 18:50:00",33935.328125,33948.519531,33930.828125,33938.121093,2288358
1668452100,0,"2022-11-14 18:55:00",33938.410156,33944.210937,33931.988281,33944.210937,2272568
1668452400,0,"2022-11-14 19:00:00",33944.28125,33944.28125,33907.429687,33915.128906,3443679
1668452700,0,"2022-11-14 19:05:00",33915.28125,33915.480468,33888.898437,33898.691406,2426222
1668453000,0,"2022-11-14 19:10:00",33899.109375,33907.390625,33890.46875,33907.390625,1922940
1668453300,0,"2022-11-14 19:15:00",33907.71875,33908.75,33871.410156,33880.691406,2810342
1668453600,0,"2022-11-14 19:20:00",33880.898437,33880.898437,33860.011718,33876.289062,2260308
1668453900,0,"2022-11-14 19:25:00",33875.421875,33896.46875,33865.191406,33896.191406,2651891
1668454200,0,"2022-11-14 19:30:00",33896.5,33905.769531,33865.941406,33866.410156,2473462
1668454500,0,"2022-11-14 19:35:00",33866.199218,33878.289062,33848.269531,33848.730468,2401812
1668454800,0,"2022-11-14 19:40:00",33848.671875,33860.429687,33836.808593,33854.421875,2564998
1668455100,0,"2022-11-14 19:45:00",33854.050781,33857.78125,33821.351562,33828.53125,2886461
1668455400,0,"2022-11-14 19:50:00",33828.289062,33842.398437,33821.910156,33827.191406,2881171
1668455700,0,"2022-11-14 19:55:00",33827.871093,33842.039062,33824.71875,33826.398437,2675172
1668456000,0,"2022-11-14 20:00:00",33826.03125,33853.820312,33826.03125,33853.820312,1318159
1668456119,0,"2022-11-14 20:01:59",33853.820312,33853.820312,33853.820312,33853.820312,
1668456300,0,"2022-11-14 20:05:00",33861.941406,33873.539062,33822.128906,33822.429687,2972815
1668456600,0,"2022-11-14 20:10:00",33822.351562,33828.078125,33746.988281,33749.671875,3642747
1668456900,0,"2022-11-14 20:15:00",33749.820312,33759.929687,33729.808593,33758.539062,3633460
1668457200,0,"2022-11-14 20:20:00",33757.21875,33781.828125,33753.699218,33778.710937,3055358
1668457500,0,"2022-11-14 20:25:00",33778.339843,33794.628906,33767.140625,33770.660156,3136219
1668457800,0,"2022-11-14 20:30:00",33771.390625,33774.578125,33734.238281,33734.671875,4132571
1668458100,0,"2022-11-14 20:35:00",33734.609375,33770.648437,33732.480468,33752.691406,3945834
1668458400,0,"2022-11-14 20:40:00",33752.890625,33769.960937,33721.378906,33723.839843,4210994
1668458700,0,"2022-11-14 20:45:00",33724.308593,33724.308593,33675.121093,33676.308593,5833329
1668459000,0,"2022-11-14 20:50:00",33676.039062,33681.199218,33610.851562,33613.039062,9162234
1668459300,0,"2022-11-14 20:55:00",33614.269531,33614.269531,33533.960937,33541.710937,23051274
1668459600,0,"2022-11-14 21:00:00",33536.699218,33536.699218,33536.699218,33536.699218,
1668522600,0,"2022-11-15 14:30:00",33755.941406,33977.648437,33755.941406,33913.621093,8706184
1668522900,0,"2022-11-15 14:35:00",33913.851562,33987.058593,33905.160156,33905.160156,7449321
1668523200,0,"2022-11-15 14:40:00",33907.980468,33936.921875,33869.140625,33869.421875,7451048
1668523500,0,"2022-11-15 14:45:00",33870.238281,33875.789062,33802.101562,33821.03125,6162086
1668523800,0,"2022-11-15 14:50:00",33818.339843,33850.199218,33816.46875,33817.078125,5598651
1668524100,0,"2022-11-15 14:55:00",33819.398437,33894.859375,33818.011718,33873.261718,8322449
1668524400,0,"2022-11-15 15:00:00",33874.421875,33939.628906,33868.261718,33896.179687,5889823
1668524700,0,"2022-11-15 15:05:00",33896.789062,33901.941406,33810.570312,33813.949218,5354591
1668525000,0,"2022-11-15 15:10:00",33815.039062,33837.140625,33799.460937,33802.078125,4987177
1668525300,0,"2022-11-15 15:15:00",33802.96875,33832.371093,33782.921875,33786.761718,4326827
1668525600,0,"2022-11-15 15:20:00",33788.960937,33839.089843,33770.578125,33837.820312,3991966
1668525900,0,"2022-11-15 15:25:00",33836.601562,33884.890625,33836.601562,33866.660156,3639903
