Timestamp,Gmtoffset,Datetime,Open,High,Low,Close,Volume
1668211200,0,"2022-11-12 00:00:00",1287.438354,1288.150878,1287.349121,1288.150878,
1668211500,0,"2022-11-12 00:05:00",1287.318847,1287.318847,1284.293212,1284.293212,
1668211800,0,"2022-11-12 00:10:00",1283.43103,1283.43103,1281.365966,1281.817138,
1668212100,0,"2022-11-12 00:15:00",1281.79309,1281.79309,1279.240478,1279.240478,
1668212400,0,"2022-11-12 00:20:00",1277.774169,1278.200195,1276.897583,1276.897583,
1668212700,0,"2022-11-12 00:25:00",1276.550781,1276.550781,1275.513183,1275.705322,
1668213000,0,"2022-11-12 00:30:00",1275.569091,1276.19165,1275.542724,1275.542724,
1668213300,0,"2022-11-12 00:35:00",1274.937255,1275.896118,1274.937255,1275.896118,4616192
1668213600,0,"2022-11-12 00:40:00",1275.763427,1275.763427,1273.085571,1273.085571,
1668213900,0,"2022-11-12 00:45:00",1272.633178,1272.712768,1271.647949,1272.712768,1826816
1668214200,0,"2022-11-12 00:50:00",1273.440917,1273.856933,1273.440917,1273.528442,22808576
1668214500,0,"2022-11-12 00:55:00",1273.278442,1273.278442,1272.25708,1272.682861,
1668214800,0,"2022-11-12 01:00:00",1272.7854,1273.739624,1272.7854,1273.56311,116736
1668215100,0,"2022-11-12 01:05:00",1273.551513,1273.551513,1272.76892,1272.76892,
1668215400,0,"2022-11-12 01:10:00",1271.552124,1271.881713,1271.459716,1271.459716,
1668215700,0,"2022-11-12 01:15:00",1271.326049,1273.532836,1271.199584,1273.532836,15808512
1668216000,0,"2022-11-12 01:20:00",1273.511718,1274.966552,1273.511718,1274.524902,5959680
1668216300,0,"2022-11-12 01:25:00",1274.234741,1274.616943,1274.234741,1274.616943,712704
1668216600,0,"2022-11-12 01:30:00",1274.488647,1274.488647,1273.003662,1273.003662,
1668216900,0,"2022-11-12 01:35:00",1272.180053,1272.180053,1269.132934,1269.132934,
1668217200,0,"2022-11-12 01:40:00",1269.061767,1270.256958,1268.323486,1270.256958,
1668217500,0,"2022-11-12 01:45:00",1271.033447,1273.704101,1271.033447,1273.704101,6361088
1668217800,0,"2022-11-12 01:50:00",1276.108398,1276.131713,1274.696777,1274.696777,12955648
1668218100,0,"2022-11-12 01:55:00",1274.60498,1274.60498,1273.02185,1273.02185,612352
1668218400,0,"2022-11-12 02:00:00",1272.91394,1272.91394,1271.286376,1271.286376,
1668218700,0,"2022-11-12 02:05:00",1270.991943,1272.888916,1270.991943,1272.888916,30720
1668219000,0,"2022-11-12 02:10:00",1273.951049,1273.986083,1273.874755,1273.986083,100352
1668219300,0,"2022-11-12 02:15:00",1274.119262,1275.223876,1274.119262,1275.223876,1370112
1668219600,0,"2022-11-12 02:20:00",1277.090209,1279.848144,1277.090209,1279.848144,6774784
1668219900,0,"2022-11-12 02:25:00",1279.957275,1282.911743,1279.957275,1282.833374,23007232
1668220200,0,"2022-11-12 02:30:00",1282.974609,1284.117797,1282.974609,1283.364135,14018560
1668220500,0,"2022-11-12 02:35:00",1282.523925,1283.324096,1282.523925,1283.324096,
1668220800,0,"2022-11-12 02:40:00",1283.854858,1283.854858,1282.300415,1282.300415,12494848
1668221100,0,"2022-11-12 02:45:00",1282.172119,1282.172119,1281.687988,1281.722412,90112
1668221400,0,"2022-11-12 02:50:00",1281.429321,1281.540161,1280.794067,1280.794067,442368
1668221700,0,"2022-11-12 02:55:00",1280.742431,1280.742431,1277.472656,1277.472656,
1668222000,0,"2022-11-12 03:00:00",1276.83374,1276.83374,1276.137939,1276.324096,749568
1668222300,0,"2022-11-12 03:05:00",1276.642822,1276.642822,1274.230957,1274.230957,235520
1668222600,0,"2022-11-12 03:10:00",1273.838623,1273.838623,1270.094482,1270.094482,
1668222900,0,"2022-11-12 03:15:00",1269.892578,1269.892578,1269.558837,1269.744628,6707200
1668223200,0,"2022-11-12 03:20:00",1269.735961,1269.735961,1266.609619,1266.609619,143360
1668223500,0,"2022-11-12 03:25:00",1266.458251,1266.458251,1260.370239,1261.603149,
1668223740,0,"2022-11-12 03:29:00",1261.714233,1261.714233,1261.714233,1261.714233,
1668223800,0,"2022-11-12 03:30:00",1262.509521,1262.575561,1260.695434,1260.695434,
1668224100,0,"2022-11-12 03:35:00",1261.556396,1263.808593,1261.556396,1263.808593,36009984
1668224400,0,"2022-11-12 03:40:00",1265.100708,1265.14746,1263.12854,1263.12854,
1668224700,0,"2022-11-12 03:45:00",1263.114746,1263.114746,1261.545532,1261.577392,4220928
