23698.41000000,2023-03-01 05:57:24
23698.40000000,2023-03-01 05:57:24
23697.84000000,2023-03-01 05:57:24
23697.50000000,2023-03-01 05:57:24
23698.37000000,2023-03-01 05:57:24
23698.38000000,2023-03-01 05:57:24
23698.38000000,2023-03-01 05:57:24
23698.39000000,2023-03-01 05:57:24
23698.36000000,2023-03-01 05:57:24
23698.35000000,2023-03-01 05:57:24
23698.36000000,2023-03-01 05:57:24
23698.52000000,2023-03-01 05:57:24
23698.52000000,2023-03-01 05:57:24
23698.52000000,2023-03-01 05:57:24
23698.51000000,2023-03-01 05:57:24
23698.53000000,2023-03-01 05:57:24
23698.53000000,2023-03-01 05:57:24
23698.54000000,2023-03-01 05:57:24
23698.54000000,2023-03-01 05:57:24
23698.58000000,2023-03-01 05:57:24
23698.58000000,2023-03-01 05:57:24
23698.62000000,2023-03-01 05:57:24
23698.60000000,2023-03-01 05:57:24
23698.61000000,2023-03-01 05:57:24
23698.61000000,2023-03-01 05:57:24
23698.61000000,2023-03-01 05:57:24
23698.64000000,2023-03-01 05:57:24
23698.65000000,2023-03-01 05:57:24
23698.65000000,2023-03-01 05:57:24
23698.65000000,2023-03-01 05:57:24
23698.68000000,2023-03-01 05:57:24
23698.52000000,2023-03-01 05:57:24
23698.69000000,2023-03-01 05:57:24
23698.70000000,2023-03-01 05:57:24
23698.70000000,2023-03-01 05:57:24
23698.71000000,2023-03-01 05:57:24
23698.72000000,2023-03-01 05:57:24
23698.73000000,2023-03-01 05:57:24
23698.52000000,2023-03-01 05:57:24
23698.54000000,2023-03-01 05:57:24
23698.62000000,2023-03-01 05:57:24
23698.63000000,2023-03-01 05:57:24
23698.53000000,2023-03-01 05:57:24
23698.74000000,2023-03-01 05:57:24
23698.58000000,2023-03-01 05:57:25
23698.60000000,2023-03-01 05:57:25
23698.74000000,2023-03-01 05:57:25
23698.74000000,2023-03-01 05:57:25
23698.74000000,2023-03-01 05:57:25
23698.74000000,2023-03-01 05:57:25
23698.68000000,2023-03-01 05:57:25
23698.75000000,2023-03-01 05:57:25
23698.72000000,2023-03-01 05:57:25
23698.72000000,2023-03-01 05:57:25
23698.72000000,2023-03-01 05:57:25
23698.64000000,2023-03-01 05:57:25
23698.64000000,2023-03-01 05:57:25
23698.64000000,2023-03-01 05:57:25
23698.64000000,2023-03-01 05:57:25
23698.64000000,2023-03-01 05:57:25
23698.64000000,2023-03-01 05:57:25
23698.64000000,2023-03-01 05:57:25
23698.55000000,2023-03-01 05:57:25
23698.53000000,2023-03-01 05:57:25
23698.53000000,2023-03-01 05:57:25
23698.26000000,2023-03-01 05:57:25
23698.24000000,2023-03-01 05:57:25
